,Job Title,Company Name,Salary Estimate,Job Position,Job Acedemic Requiremnt,Job Week Cutom Font,Job Time Cutom Font,Company Field,Company Size,min_salary,max_salary,avg_salary,avg_salary(month),week_attendence,intern_time_length,Job Position(eng),Job Acedemic Requiremnt(eng),Company Field(eng)
108,数据分析实习生实习招聘-网易实习生招聘-实习僧," 
                        网易
                          ",100-150/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,100,150,125.0,3750.0,5,3,BeiJing,Undergraduate,Internet/Games/Software
109,数据分析实习生实习招聘-筑龙实习生招聘-实习僧," 
                        筑龙
                          ",100-150/天,太原,本科,4天／周,实习3个月,互联网/游戏/软件,500-2000,100,150,125.0,3750.0,4,3,TaiYuan,Undergraduate,Internet/Games/Software
110,数据分析实习生实习招聘-wana try | 原WETRY来试实习生招聘-实习僧," 
                        wana try | 原WETRY来试
                          ",120-150/天,上海,本科,5天／周,实习3个月,互联网/游戏/软件,15-50,120,150,135.0,4050.0,5,3,ShangHai,Undergraduate,Internet/Games/Software
111,数据分析实习生实习招聘-擎朗智能实习生招聘-实习僧," 
                        擎朗智能
                          ",120-200/天,上海,本科,4天／周,实习3个月,互联网/游戏/软件,500-2000,120,200,160.0,4800.0,4,3,ShangHai,Undergraduate,Internet/Games/Software
112,数据分析实习生实习招聘-独到科技实习生招聘-实习僧," 
                        独到科技
                          ",120-180/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,50-150,120,180,150.0,4500.0,5,3,BeiJing,Undergraduate,Internet/Games/Software
113,数据分析（实习生）实习招聘-美图秀秀实习生招聘-实习僧," 
                        美图秀秀
                          ",100-200/天,深圳,硕士,5天／周,实习4个月,互联网/游戏/软件,500-2000,100,200,150.0,4500.0,5,4,ShenZhen,Matser,Internet/Games/Software
114,数据分析实习生实习招聘-Herlab她研社实习生招聘-实习僧," 
                        Herlab她研社
                          ",120-180/天,上海,本科,4天／周,实习3个月,快消/百货/批发/零售,50-150,120,180,150.0,4500.0,4,3,ShangHai,Undergraduate,FMCG/Department/Wholesale/Retail
115,数据分析实习生实习招聘-广汽租赁实习生招聘-实习僧," 
                        广汽租赁
                          ",100-120/天,广州,本科,5天／周,实习3个月,金融/经济/投资/财会,150-500,100,120,110.0,3300.0,5,3,GuangZhou,Undergraduate,Finance/Economy/Investment/Accounting
116,数据分析实习生实习招聘-凯淳实业实习生招聘-实习僧," 
                        凯淳实业
                          ",150-180/天,上海,不限,4天／周,实习3个月,互联网/游戏/软件,500-2000,150,180,165.0,4950.0,4,3,ShangHai,Unlimited,Internet/Games/Software
117,数据分析实习生实习招聘-VMLY&R实习生招聘-实习僧," 
                        VMLY&R
                          ",120-150/天,上海,本科,3天／周,实习3个月,广告/传媒/公关/展览,150-500,120,150,135.0,4050.0,3,3,ShangHai,Undergraduate,Advertising/Media/PR/Exhibition
118,数据分析实习生实习招聘-联元智能实习生招聘-实习僧," 
                        联元智能
                          ",200/天,上海,本科,3天／周,实习4个月,化工/能源/环保,50-150,200,200,200.0,6000.0,3,4,ShangHai,Undergraduate,Chemical / Energy / Environmental Protection
119,数据分析实习生实习招聘-CoFANCY实习生招聘-实习僧," 
                        CoFANCY
                          ",150-200/天,北京,本科,4天／周,实习3个月,互联网/游戏/软件,50-150,150,200,175.0,5250.0,4,3,BeiJing,Undergraduate,Internet/Games/Software
120,数据分析实习生实习招聘-小米实习生招聘-实习僧," 
                        小米
                          ",250-400/天,北京,本科,5天／周,实习4个月,互联网/游戏/软件,more than 2000,250,400,325.0,9750.0,5,4,BeiJing,Undergraduate,Internet/Games/Software
121,数据分析实习生实习招聘-哈啰出行实习生招聘-实习僧," 
                        哈啰出行
                          ",200-250/天,上海,本科,4天／周,实习5个月,互联网/游戏/软件,more than 2000,200,250,225.0,6750.0,4,5,ShangHai,Undergraduate,Internet/Games/Software
122,数据分析实习生实习招聘-哈啰出行实习生招聘-实习僧," 
                        哈啰出行
                          ",250/天,上海,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,250,250,250.0,7500.0,5,3,ShangHai,Undergraduate,Internet/Games/Software
123,数据分析实习生实习招聘-深演智能实习生招聘-实习僧," 
                        深演智能
                          ",150-180/天,北京,本科,4天／周,实习3个月,互联网/游戏/软件,150-500,150,180,165.0,4950.0,4,3,BeiJing,Undergraduate,Internet/Games/Software
124,数据分析实习生实习招聘-爱奇艺实习生招聘-实习僧," 
                        爱奇艺
                          ",180-250/天,北京,不限,5天／周,实习3个月,互联网/游戏/软件,more than 2000,180,250,215.0,6450.0,5,3,BeiJing,Unlimited,Internet/Games/Software
125,数据分析实习生实习招聘-京东物流实习生招聘-实习僧," 
                        京东物流
                          ",120-150/天,北京,本科,5天／周,实习3个月,交通/贸易/物流,more than 2000,120,150,135.0,4050.0,5,3,BeiJing,Undergraduate,Transportation/Trade/Logistics
126,数据分析实习生实习招聘-阳狮集团实习生招聘-实习僧," 
                        阳狮集团
                          ",100/天,广州,本科,5天／周,实习3个月,广告/传媒/公关/展览,150-500,100,100,100.0,3000.0,5,3,GuangZhou,Undergraduate,Advertising/Media/PR/Exhibition
127,数据分析实习生实习招聘-携程旅行网实习生招聘-实习僧," 
                        携程旅行网
                          ",150-180/天,上海,本科,3天／周,实习3个月,互联网/游戏/软件,more than 2000,150,180,165.0,4950.0,3,3,ShangHai,Undergraduate,Internet/Games/Software
128,数据分析实习生实习招聘-福思特实习生招聘-实习僧," 
                        福思特
                          ",120-150/天,武汉,本科,5天／周,实习3个月,互联网/游戏/软件,未知规模,120,150,135.0,4050.0,5,3,WuHan,Undergraduate,Internet/Games/Software
129,数据分析实习生实习招聘-汽车之家实习生招聘-实习僧," 
                        汽车之家
                          ",180-250/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,180,250,215.0,6450.0,5,3,BeiJing,Undergraduate,Internet/Games/Software
130,数据分析实习生实习招聘-金山WPS实习生招聘-实习僧," 
                        金山WPS
                          ",100-150/天,珠海,本科,5天／周,实习3个月,互联网/游戏/软件,500-2000,100,150,125.0,3750.0,5,3,ZhuHai,Undergraduate,Internet/Games/Software
131,数据分析实习生实习招聘-健合集团实习生招聘-实习僧," 
                        健合集团
                          ",80-120/天,广州,本科,5天／周,实习3个月,快消/百货/批发/零售,more than 2000,80,120,100.0,3000.0,5,3,GuangZhou,Undergraduate,FMCG/Department/Wholesale/Retail
132,数据分析实习生实习招聘-天润新能实习生招聘-实习僧," 
                        天润新能
                          ",100-150/天,北京,本科,3天／周,实习3个月,化工/能源/环保,more than 2000,100,150,125.0,3750.0,3,3,BeiJing,Undergraduate,Chemical / Energy / Environmental Protection
133,数据分析岗实习生实习招聘-德勤华永实习生招聘-实习僧," 
                        德勤华永
                          ",100-150/天,广州,本科,5天／周,实习3个月,企业服务/咨询,more than 2000,100,150,125.0,3750.0,5,3,GuangZhou,Undergraduate,Corporate Services/Consulting
134,数据分析实习生实习招聘-1药网实习生招聘-实习僧," 
                        1药网
                          ",120-150/天,上海,不限,5天／周,实习3个月,互联网/游戏/软件,500-2000,120,150,135.0,4050.0,5,3,ShangHai,Unlimited,Internet/Games/Software
135,数据分析助理实习招聘-赛商数据实习生招聘-实习僧," 
                        赛商数据
                          ",200-300/天,上海,不限,5天／周,实习3个月,不限,15-50,200,300,250.0,7500.0,5,3,ShangHai,Unlimited,Unlimited
136,数据分析实习生实习招聘-中央企业远程医疗平台实习生招聘-实习僧," 
                        中央企业远程医疗平台
                          ",150-250/天,深圳,本科,5天／周,实习6个月,互联网/游戏/软件,50-150,150,250,200.0,6000.0,5,6,ShenZhen,Undergraduate,Internet/Games/Software
137,数据分析实习生实习招聘-中安科技实习生招聘-实习僧," 
                        中安科技
                          ",150/天,上海,不限,5天／周,实习3个月,电子/通信/硬件,50-150,150,150,150.0,4500.0,5,3,ShangHai,Unlimited,Electronics/Communications/Hardware
138,数据分析实习生实习招聘-西安点扣软件科技实习生招聘-实习僧," 
                        西安点扣软件科技
                          ",100-180/天,西安,本科,5天／周,实习3个月,互联网/游戏/软件,150-500,100,180,140.0,4200.0,5,3,XiAn,Undergraduate,Internet/Games/Software
139,数据分析实习生实习招聘-宠物家实习生招聘-实习僧," 
                        宠物家
                          ",150-200/天,北京,本科,5天／周,实习3个月,不限,500-2000,150,200,175.0,5250.0,5,3,BeiJing,Undergraduate,Unlimited
140,数据分析实习生实习招聘-小米实习生招聘-实习僧," 
                        小米
                          ",250-400/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,250,400,325.0,9750.0,5,3,BeiJing,Undergraduate,Internet/Games/Software
141,数据分析实习生实习招聘-YY直播实习生招聘-实习僧," 
                        YY直播
                          ",100-150/天,广州,本科,5天／周,实习6个月,互联网/游戏/软件,500-2000,100,150,125.0,3750.0,5,6,GuangZhou,Undergraduate,Internet/Games/Software
142,数据分析助理实习招聘-蔚来汽车实习生招聘-实习僧," 
                        蔚来汽车
                          ",150/天,厦门,本科,4天／周,实习4个月,汽车/机械/制造,more than 2000,150,150,150.0,4500.0,4,4,XiaMen,Undergraduate,Automotive / Machinery / Manufacturing
143,数据分析实习生实习招聘-亚信科技实习生招聘-实习僧," 
                        亚信科技
                          ",100-150/天,长沙,本科,5天／周,实习4个月,互联网/游戏/软件,more than 2000,100,150,125.0,3750.0,5,4,ChangSha,Undergraduate,Internet/Games/Software
144,数据分析实习生实习招聘-TESLA-特斯拉实习生招聘-实习僧," 
                        TESLA-特斯拉
                          ",250-300/天,上海,硕士,5天／周,实习3个月,汽车/机械/制造,more than 2000,250,300,275.0,8250.0,5,3,ShangHai,Matser,Automotive / Machinery / Manufacturing
145,数据分析实习生实习招聘-博世中国实习生招聘-实习僧," 
                        博世中国
                          ",100-150/天,上海,不限,3天／周,实习3个月,汽车/机械/制造,more than 2000,100,150,125.0,3750.0,3,3,ShangHai,Unlimited,Automotive / Machinery / Manufacturing
146,数据分析实习生实习招聘-西部证券实习生招聘-实习僧," 
                        西部证券
                          ",50-80/天,上海,本科,3天／周,实习3个月,金融/经济/投资/财会,15-50,50,80,65.0,1950.0,3,3,ShangHai,Undergraduate,Finance/Economy/Investment/Accounting
147,数据分析实习生实习招聘-西部证券实习生招聘-实习僧," 
                        西部证券
                          ",50-80/天,上海,硕士,5天／周,实习3个月,金融/经济/投资/财会,15-50,50,80,65.0,1950.0,5,3,ShangHai,Matser,Finance/Economy/Investment/Accounting
148,数据分析实习生实习招聘-字节跳动实习生招聘-实习僧," 
                        字节跳动
                          ",200/天,上海,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,200,200,200.0,6000.0,5,3,ShangHai,Undergraduate,Internet/Games/Software
